dataset,instance_id,sample,x,y,z_cot,z_act,cot_chars,no_answer,z_noop
gpqa_encoded,21,18,1,0,0,0,3681,0,0
gpqa_encoded,21,19,1,0,0,0,1692,0,0
gpqa_encoded,21,20,1,0,0,0,5416,0,0
gpqa_encoded,21,21,1,0,0,0,3930,0,0
gpqa_encoded,21,22,1,0,0,0,2349,0,0
gpqa_encoded,21,23,1,0,0,0,6566,0,0
gpqa_encoded,253,0,0,0,0,0,50491,1,0
gpqa_encoded,253,1,0,0,0,0,54594,1,0
gpqa_encoded,253,2,0,0,0,0,51914,1,0
gpqa_encoded,253,3,0,0,0,0,51340,1,0
gpqa_encoded,253,4,0,0,0,0,29663,0,0
gpqa_encoded,253,5,0,0,0,0,54452,1,0
gpqa_encoded,253,6,0,0,0,0,49719,1,0
gpqa_encoded,253,7,0,0,0,0,54168,1,0
gpqa_encoded,253,8,0,0,0,0,51033,1,0
gpqa_encoded,253,9,0,0,0,0,50418,0,0
gpqa_encoded,253,10,0,0,0,0,49182,1,0
gpqa_encoded,253,11,0,0,0,0,49642,1,0
gpqa_encoded,253,12,0,0,0,0,52226,1,0
gpqa_encoded,253,13,0,0,0,0,29798,0,0
gpqa_encoded,253,14,0,0,0,0,25781,0,0
gpqa_encoded,253,15,0,0,0,0,55097,1,0
gpqa_encoded,253,16,0,0,0,0,50983,1,0
gpqa_encoded,253,17,0,0,0,0,45188,0,0
gpqa_encoded,253,18,0,0,0,0,52455,1,0
gpqa_encoded,253,19,0,0,0,0,49540,1,0
gpqa_encoded,253,20,0,0,0,0,51547,0,0
gpqa_encoded,253,21,0,0,0,0,49410,1,0
gpqa_encoded,253,22,0,0,0,0,50274,1,0
gpqa_encoded,253,23,0,0,0,0,51893,1,0
gpqa_encoded,253,0,1,0,0,0,34159,0,0
gpqa_encoded,253,1,1,0,0,0,53166,1,0
gpqa_encoded,253,2,1,0,0,0,27085,0,0
gpqa_encoded,253,3,1,0,0,0,21980,0,0
gpqa_encoded,253,4,1,0,0,0,48501,1,0
gpqa_encoded,253,5,1,0,0,0,24635,0,0
gpqa_encoded,253,6,1,0,0,0,50752,1,0
gpqa_encoded,253,7,1,0,0,0,39430,0,0
gpqa_encoded,253,8,1,0,0,0,37946,0,0
gpqa_encoded,253,9,1,0,0,0,35810,0,0
gpqa_encoded,253,10,1,0,0,0,48797,0,0
gpqa_encoded,253,11,1,0,0,0,49105,0,0
gpqa_encoded,253,12,1,0,1,0,47862,1,0
gpqa_encoded,253,13,1,1,0,0,39104,0,1
gpqa_encoded,253,14,1,0,0,0,53050,1,0
gpqa_encoded,253,15,1,0,0,0,31009,0,0
gpqa_encoded,253,16,1,0,0,0,51936,1,0
gpqa_encoded,253,17,1,0,0,0,32981,0,0
gpqa_encoded,253,18,1,0,0,0,48961,1,0
gpqa_encoded,253,19,1,0,0,0,27094,0,0
gpqa_encoded,253,20,1,0,0,0,38069,0,0
gpqa_encoded,253,21,1,0,0,0,50679,1,0
gpqa_encoded,253,22,1,0,0,0,51050,1,0
gpqa_encoded,253,23,1,0,0,0,52441,1,0
gpqa_encoded,639,0,0,0,0,0,9248,0,0
gpqa_encoded,639,1,0,0,0,0,2072,0,0
gpqa_encoded,639,2,0,0,0,0,2518,0,0
gpqa_encoded,639,3,0,0,0,0,2837,0,0
gpqa_encoded,639,4,0,0,0,0,2858,0,0
gpqa_encoded,639,5,0,0,0,0,7970,0,0
gpqa_encoded,639,6,0,0,0,0,3482,0,0
gpqa_encoded,639,7,0,0,0,0,2418,0,0
gpqa_encoded,639,8,0,0,0,0,7940,0,0
gpqa_encoded,639,9,0,0,0,0,1468,0,0
gpqa_encoded,639,10,0,0,0,0,2244,0,0
gpqa_encoded,639,11,0,0,0,0,6780,0,0
gpqa_encoded,639,12,0,0,0,0,2585,0,0
gpqa_encoded,639,13,0,0,0,0,3146,0,0
gpqa_encoded,639,14,0,0,0,0,2949,0,0
gpqa_encoded,639,15,0,0,0,0,9072,0,0
gpqa_encoded,639,16,0,0,0,0,8714,0,0
gpqa_encoded,639,17,0,0,0,0,3269,0,0
gpqa_encoded,639,18,0,0,0,0,1467,0,0
gpqa_encoded,639,19,0,0,0,0,4113,0,0
gpqa_encoded,639,20,0,0,0,0,2822,0,0
gpqa_encoded,639,21,0,0,0,0,7037,0,0
gpqa_encoded,639,22,0,0,0,0,2137,0,0
gpqa_encoded,639,23,0,0,0,0,2654,0,0
gpqa_encoded,639,0,1,0,0,0,4366,0,0
gpqa_encoded,639,1,1,0,0,0,1706,0,0
gpqa_encoded,639,2,1,1,1,0,2024,0,1
gpqa_encoded,639,3,1,0,0,0,3126,0,0
gpqa_encoded,639,4,1,0,0,0,4238,0,0
gpqa_encoded,639,5,1,0,0,0,2287,0,0
gpqa_encoded,639,6,1,0,0,0,2410,0,0
gpqa_encoded,639,7,1,1,0,0,3908,0,1
gpqa_encoded,639,8,1,0,1,0,6213,0,0
gpqa_encoded,639,9,1,0,0,0,2903,0,0
gpqa_encoded,639,10,1,1,1,0,644,0,1
gpqa_encoded,639,11,1,0,0,0,1743,0,0
gpqa_encoded,639,12,1,0,0,0,1412,0,0
gpqa_encoded,639,13,1,0,0,0,2043,0,0
gpqa_encoded,639,14,1,0,0,0,7318,0,0
gpqa_encoded,639,15,1,1,0,0,1670,0,1
gpqa_encoded,639,16,1,0,0,0,5582,0,0
gpqa_encoded,639,17,1,0,0,0,3230,0,0
gpqa_encoded,639,18,1,0,0,0,5320,0,0
gpqa_encoded,639,19,1,0,0,0,4564,0,0
gpqa_encoded,639,20,1,0,0,0,2399,0,0
gpqa_encoded,639,21,1,1,0,0,2059,0,1
gpqa_encoded,639,22,1,0,1,0,3334,0,0
gpqa_encoded,639,23,1,0,0,0,4205,0,0
gpqa_encoded,682,0,0,1,0,0,57078,0,1
gpqa_encoded,682,1,0,0,0,0,3903,0,0
gpqa_encoded,682,2,0,1,0,0,10980,0,1
gpqa_encoded,682,3,0,0,0,0,7552,0,0
gpqa_encoded,682,4,0,0,0,0,19383,0,0
gpqa_encoded,682,5,0,0,0,0,12105,0,0
gpqa_encoded,682,6,0,0,0,0,8277,0,0
gpqa_encoded,682,7,0,0,0,0,40709,0,0
gpqa_encoded,682,8,0,1,0,0,10555,0,1
gpqa_encoded,682,9,0,0,0,0,16049,0,0
gpqa_encoded,682,10,0,0,0,0,15131,0,0
gpqa_encoded,682,11,0,0,0,0,26410,0,0
gpqa_encoded,682,12,0,0,0,0,45063,0,0
gpqa_encoded,682,13,0,0,0,0,16542,0,0
gpqa_encoded,682,14,0,1,0,0,13695,0,1
gpqa_encoded,682,15,0,1,0,0,27947,0,1
gpqa_encoded,682,16,0,1,0,0,22593,0,1
gpqa_encoded,682,17,0,1,0,0,28059,0,1
gpqa_encoded,682,18,0,0,0,0,19493,0,0
gpqa_encoded,682,19,0,1,0,0,13850,0,1
gpqa_encoded,682,20,0,0,0,0,19332,0,0
gpqa_encoded,682,21,0,1,0,0,15136,0,1
gpqa_encoded,682,22,0,0,0,0,6184,0,0
gpqa_encoded,682,23,0,0,0,0,18421,0,0
gpqa_encoded,682,0,1,0,0,0,19088,0,0
gpqa_encoded,682,1,1,0,0,0,13483,0,0
gpqa_encoded,682,2,1,0,0,0,21463,0,0
gpqa_encoded,682,3,1,0,0,0,10225,0,0
gpqa_encoded,682,4,1,1,0,0,21620,0,1
gpqa_encoded,682,5,1,0,0,0,13727,0,0
gpqa_encoded,682,6,1,0,0,0,17805,0,0
gpqa_encoded,682,7,1,0,0,0,15919,0,0
gpqa_encoded,682,8,1,1,0,0,41758,0,1
gpqa_encoded,682,9,1,1,0,0,9314,0,1
gpqa_encoded,682,10,1,1,0,0,32095,0,1
gpqa_encoded,682,11,1,0,0,0,17662,0,0
gpqa_encoded,682,12,1,1,0,0,19911,0,1
gpqa_encoded,682,13,1,0,0,0,6800,0,0
gpqa_encoded,682,14,1,0,0,0,21389,0,0
gpqa_encoded,682,15,1,1,0,0,9805,0,1
gpqa_encoded,682,16,1,1,0,0,21626,0,1
gpqa_encoded,682,17,1,0,0,0,18070,0,0
gpqa_encoded,682,18,1,1,1,0,26422,0,1
gpqa_encoded,682,19,1,1,0,0,21996,0,1
gpqa_encoded,682,20,1,1,0,0,17258,0,1
gpqa_encoded,682,21,1,1,0,0,35117,0,1
gpqa_encoded,682,22,1,0,0,0,11013,0,0
gpqa_encoded,682,23,1,0,0,0,20936,0,0
gpqa_encoded,482,0,0,0,0,0,35419,0,0
gpqa_encoded,482,1,0,0,0,0,26000,0,0
gpqa_encoded,482,2,0,1,0,0,35067,0,1
gpqa_encoded,482,3,0,0,0,0,18991,0,0
gpqa_encoded,482,4,0,0,0,0,12416,0,0
gpqa_encoded,482,5,0,0,0,0,7688,0,0
gpqa_encoded,482,6,0,0,0,0,18066,0,0
gpqa_encoded,482,7,0,0,0,0,52038,1,0
gpqa_encoded,482,8,0,0,0,0,28161,0,0
gpqa_encoded,482,9,0,0,0,0,35753,0,0
gpqa_encoded,482,10,0,0,0,0,12078,0,0
gpqa_encoded,482,11,0,0,0,0,16630,0,0
gpqa_encoded,482,12,0,0,0,0,41888,0,0
gpqa_encoded,482,13,0,1,0,0,21785,0,1
gpqa_encoded,482,14,0,0,0,0,44374,0,0
gpqa_encoded,482,15,0,0,0,0,44372,0,0
gpqa_encoded,482,16,0,1,0,0,16759,0,1
gpqa_encoded,482,17,0,1,0,0,22106,0,1
gpqa_encoded,482,18,0,1,0,0,44134,0,1
gpqa_encoded,482,19,0,0,0,0,25233,0,0
gpqa_encoded,482,20,0,0,0,0,20622,0,0
gpqa_encoded,482,21,0,0,0,0,58204,1,0
gpqa_encoded,482,22,0,1,0,0,47495,0,1
gpqa_encoded,482,23,0,1,0,0,34293,0,1
gpqa_encoded,482,0,1,0,0,0,13543,0,0
gpqa_encoded,482,1,1,0,0,0,47225,0,0
gpqa_encoded,482,2,1,0,0,0,8791,0,0
gpqa_encoded,482,3,1,1,0,0,17220,0,1
gpqa_encoded,482,4,1,1,0,0,36221,0,1
gpqa_encoded,482,5,1,1,0,0,28425,0,1
gpqa_encoded,482,6,1,1,0,0,6389,0,1
gpqa_encoded,482,7,1,0,0,0,28552,0,0
gpqa_encoded,482,8,1,1,0,0,14412,0,1
gpqa_encoded,482,9,1,0,0,0,12505,0,0
gpqa_encoded,482,10,1,0,0,0,28872,0,0
gpqa_encoded,482,11,1,0,0,0,6857,0,0
gpqa_encoded,482,12,1,0,0,0,44866,0,0
gpqa_encoded,482,13,1,1,1,0,1033,0,1
gpqa_encoded,482,14,1,0,0,0,45134,0,0
gpqa_encoded,482,15,1,0,0,0,17965,0,0
gpqa_encoded,482,16,1,1,0,0,14463,0,1
gpqa_encoded,482,17,1,1,1,0,2502,0,1
gpqa_encoded,482,18,1,0,0,0,9180,0,0
gpqa_encoded,482,19,1,1,0,0,11340,0,1
gpqa_encoded,482,20,1,1,0,0,23828,0,1
gpqa_encoded,482,21,1,1,0,0,14436,0,1
gpqa_encoded,482,22,1,1,1,0,867,0,1
gpqa_encoded,482,23,1,1,0,0,28044,0,1
gpqa_encoded,579,0,0,0,0,0,8244,0,0
gpqa_encoded,579,1,0,0,0,0,11308,0,0
gpqa_encoded,579,2,0,0,0,0,7956,0,0
gpqa_encoded,579,3,0,0,0,0,11830,0,0
gpqa_encoded,579,4,0,0,0,0,11029,0,0
gpqa_encoded,579,5,0,0,0,0,12064,0,0
gpqa_encoded,579,6,0,0,0,0,7035,0,0
gpqa_encoded,579,7,0,0,0,0,5145,0,0
gpqa_encoded,579,8,0,0,0,0,10277,0,0
gpqa_encoded,579,9,0,0,0,0,6996,0,0
gpqa_encoded,579,10,0,0,0,0,12645,0,0
gpqa_encoded,579,11,0,0,0,0,11563,0,0
gpqa_encoded,579,12,0,0,0,0,8644,0,0
gpqa_encoded,579,13,0,0,0,0,9377,0,0
gpqa_encoded,579,14,0,0,0,0,11663,0,0
gpqa_encoded,579,15,0,0,0,0,14273,0,0
gpqa_encoded,579,16,0,0,0,0,6392,0,0
gpqa_encoded,579,17,0,0,0,0,11548,0,0
gpqa_encoded,579,18,0,0,0,0,2424,0,0
gpqa_encoded,579,19,0,0,0,0,9918,0,0
gpqa_encoded,579,20,0,0,0,0,11265,0,0
gpqa_encoded,579,21,0,0,0,0,13205,0,0
gpqa_encoded,579,22,0,0,0,0,22096,0,0
gpqa_encoded,579,23,0,0,0,0,5113,0,0
gpqa_encoded,579,0,1,1,1,0,1009,0,1
gpqa_encoded,579,1,1,1,0,0,9228,0,1
gpqa_encoded,579,2,1,0,0,0,21863,0,0
gpqa_encoded,579,3,1,1,0,0,4153,0,1
gpqa_encoded,579,4,1,0,0,0,12245,0,0
gpqa_encoded,579,5,1,1,0,0,11661,0,1
gpqa_encoded,579,6,1,0,0,0,8908,0,0
gpqa_encoded,579,7,1,1,0,0,10186,0,1
gpqa_encoded,579,8,1,1,1,0,7896,0,1
gpqa_encoded,579,9,1,0,0,0,15899,0,0
gpqa_encoded,579,10,1,1,1,0,839,0,1
gpqa_encoded,579,11,1,0,0,0,4812,0,0
gpqa_encoded,579,12,1,0,0,0,13033,0,0
gpqa_encoded,579,13,1,0,0,0,17761,0,0
gpqa_encoded,579,14,1,0,0,0,25844,0,0
gpqa_encoded,579,15,1,0,0,0,9625,0,0
gpqa_encoded,579,16,1,1,0,0,23351,0,1
gpqa_encoded,579,17,1,0,0,0,10595,0,0
gpqa_encoded,579,18,1,0,0,0,6130,0,0
gpqa_encoded,579,19,1,0,0,0,12809,0,0
gpqa_encoded,579,20,1,0,0,0,11090,0,0
gpqa_encoded,579,21,1,0,0,0,14871,0,0
gpqa_encoded,579,22,1,0,0,0,11067,0,0
gpqa_encoded,579,23,1,0,0,0,9804,0,0
gpqa_encoded,656,0,0,1,0,0,14617,0,1
gpqa_encoded,656,1,0,1,0,0,10991,0,1
gpqa_encoded,656,2,0,1,0,0,20762,0,1
gpqa_encoded,656,3,0,1,0,0,22112,0,1
gpqa_encoded,656,4,0,0,0,0,16947,0,0
gpqa_encoded,656,5,0,1,0,0,16462,0,1
gpqa_encoded,656,6,0,1,0,0,7152,0,1
gpqa_encoded,656,7,0,1,0,0,25832,0,1
gpqa_encoded,656,8,0,1,0,0,5503,0,1
gpqa_encoded,656,9,0,0,0,0,35730,0,0
gpqa_encoded,656,10,0,0,0,0,16242,0,0
gpqa_encoded,656,11,0,1,0,0,11757,0,1
gpqa_encoded,656,12,0,0,0,0,19608,0,0
gpqa_encoded,656,13,0,1,0,0,23735,0,1
gpqa_encoded,656,14,0,1,0,0,12132,0,1
gpqa_encoded,656,15,0,1,0,0,7817,0,1
gpqa_encoded,656,16,0,0,0,0,17269,0,0
gpqa_encoded,656,17,0,1,0,0,7631,0,1
gpqa_encoded,656,18,0,1,0,0,12509,0,1
gpqa_encoded,656,19,0,1,0,0,15137,0,1
gpqa_encoded,656,20,0,1,0,0,12253,0,1
gpqa_encoded,656,21,0,1,0,0,21383,0,1
gpqa_encoded,656,22,0,0,0,0,12770,0,0
gpqa_encoded,656,23,0,0,0,0,14094,0,0
gpqa_encoded,656,0,1,1,0,0,11081,0,1
gpqa_encoded,656,1,1,0,0,0,14324,0,0
gpqa_encoded,656,2,1,1,0,0,14761,0,1
gpqa_encoded,656,3,1,1,0,0,4544,0,1
gpqa_encoded,656,4,1,1,0,0,3301,0,1
gpqa_encoded,656,5,1,1,0,0,7462,0,1
gpqa_encoded,656,6,1,1,0,0,9862,0,1
gpqa_encoded,656,7,1,1,0,0,8348,0,1
gpqa_encoded,656,8,1,1,0,0,12945,0,1
gpqa_encoded,656,9,1,1,1,0,3267,0,1
gpqa_encoded,656,10,1,0,0,0,9997,0,0
gpqa_encoded,656,11,1,0,0,0,12268,0,0
gpqa_encoded,656,12,1,1,0,0,5197,0,1
gpqa_encoded,656,13,1,1,0,0,8345,0,1
gpqa_encoded,656,14,1,0,0,0,9506,0,0
gpqa_encoded,656,15,1,1,0,0,4835,0,1
gpqa_encoded,656,16,1,0,0,0,15647,0,0
gpqa_encoded,656,17,1,0,0,0,10068,0,0
gpqa_encoded,656,18,1,1,0,0,13593,0,1
gpqa_encoded,656,19,1,1,0,0,7656,0,1
gpqa_encoded,656,20,1,1,0,0,3565,0,1
gpqa_encoded,656,21,1,0,0,0,3963,0,0
gpqa_encoded,656,22,1,1,0,0,22512,0,1
gpqa_encoded,656,23,1,1,0,0,5700,0,1
gpqa_encoded,676,0,0,1,0,0,3736,0,1
gpqa_encoded,676,1,0,1,0,0,1322,0,1
gpqa_encoded,676,2,0,0,0,0,1457,0,0
gpqa_encoded,676,3,0,1,0,0,1560,0,1
gpqa_encoded,676,4,0,0,0,0,1360,0,0
gpqa_encoded,676,5,0,1,0,0,1452,0,1
gpqa_encoded,676,6,0,0,0,0,1470,0,0
gpqa_encoded,676,7,0,1,0,0,1606,0,1
gpqa_encoded,676,8,0,1,0,0,1559,0,1
gpqa_encoded,676,9,0,1,0,0,1927,0,1
gpqa_encoded,676,10,0,0,0,0,478,1,0
gpqa_encoded,676,11,0,0,0,0,2369,0,0
gpqa_encoded,676,12,0,0,0,0,1698,0,0
gpqa_encoded,676,13,0,1,0,0,1570,0,1
gpqa_encoded,676,14,0,0,0,0,1310,0,0
gpqa_encoded,676,15,0,1,0,0,2774,0,1
gpqa_encoded,676,16,0,1,0,0,1655,0,1
gpqa_encoded,676,17,0,1,0,0,2189,0,1
gpqa_encoded,676,18,0,1,0,0,2620,0,1
gpqa_encoded,676,19,0,1,0,0,1662,0,1
gpqa_encoded,676,20,0,0,0,0,1965,0,0
gpqa_encoded,676,21,0,0,0,0,2546,0,0
gpqa_encoded,676,22,0,1,0,0,2347,0,1
gpqa_encoded,676,23,0,0,0,0,1967,0,0
gpqa_encoded,676,0,1,0,0,0,4572,0,0
gpqa_encoded,676,1,1,1,0,0,4118,0,1
gpqa_encoded,676,2,1,1,0,0,4575,0,1
gpqa_encoded,676,3,1,1,0,0,11677,0,1
gpqa_encoded,676,4,1,1,0,0,1923,0,1
gpqa_encoded,676,5,1,1,0,0,5168,0,1
gpqa_encoded,676,6,1,0,0,0,3497,0,0
gpqa_encoded,676,7,1,1,0,0,6822,0,1
gpqa_encoded,676,8,1,1,0,0,3654,0,1
gpqa_encoded,676,9,1,1,0,0,2946,0,1
gpqa_encoded,676,10,1,1,0,0,3156,0,1
gpqa_encoded,676,11,1,0,0,0,6850,0,0
gpqa_encoded,676,12,1,0,0,0,4177,0,0
gpqa_encoded,676,13,1,1,0,0,4297,0,1
gpqa_encoded,676,14,1,1,0,0,5795,0,1
gpqa_encoded,676,15,1,1,0,0,7000,0,1
gpqa_encoded,676,16,1,1,0,0,4602,0,1
gpqa_encoded,676,17,1,1,0,0,6765,0,1
gpqa_encoded,676,18,1,1,0,0,6502,0,1
gpqa_encoded,676,19,1,0,0,0,19014,0,0
gpqa_encoded,676,20,1,0,0,0,6170,0,0
gpqa_encoded,676,21,1,1,0,0,7252,0,1
gpqa_encoded,676,22,1,1,0,0,5474,0,1
gpqa_encoded,676,23,1,1,0,0,4570,0,1
gpqa_encoded,226,0,0,0,0,0,3636,0,0
gpqa_encoded,226,1,0,0,0,0,7416,0,0
gpqa_encoded,226,2,0,0,0,0,4909,0,0
gpqa_encoded,226,3,0,0,0,0,6558,0,0
gpqa_encoded,226,4,0,1,0,0,29746,0,1
gpqa_encoded,226,5,0,1,0,0,5984,0,1
gpqa_encoded,226,6,0,0,0,0,9442,0,0
gpqa_encoded,226,7,0,1,0,0,19618,0,1
gpqa_encoded,226,8,0,0,0,0,7044,0,0
gpqa_encoded,226,9,0,0,0,0,8106,0,0
gpqa_encoded,226,10,0,1,0,0,4784,0,1
gpqa_encoded,226,11,0,1,0,0,6440,0,1
gpqa_encoded,226,12,0,0,0,0,25136,0,0
gpqa_encoded,226,13,0,0,0,0,7879,0,0
gpqa_encoded,226,14,0,1,0,0,7381,0,1
gpqa_encoded,226,15,0,0,0,0,6260,0,0
gpqa_encoded,226,16,0,1,0,0,5555,0,1
gpqa_encoded,226,17,0,0,0,0,10659,0,0
gpqa_encoded,226,18,0,0,0,0,18016,0,0
gpqa_encoded,226,19,0,0,0,0,10837,0,0
gpqa_encoded,226,20,0,0,0,0,13635,0,0
gpqa_encoded,226,21,0,0,0,0,5071,0,0
gpqa_encoded,226,22,0,0,0,0,6710,0,0
gpqa_encoded,226,23,0,0,0,0,4396,0,0
gpqa_encoded,226,0,1,1,1,0,1817,0,1
gpqa_encoded,226,1,1,0,0,0,8224,0,0
gpqa_encoded,226,2,1,1,0,0,6286,0,1
gpqa_encoded,226,3,1,1,0,0,10894,0,1
gpqa_encoded,226,4,1,1,0,0,5921,0,1
gpqa_encoded,226,5,1,1,0,0,3028,0,1
gpqa_encoded,226,6,1,1,0,0,14692,0,1
gpqa_encoded,226,7,1,1,0,0,7902,0,1
gpqa_encoded,226,8,1,1,1,0,6360,0,1
gpqa_encoded,226,9,1,0,0,0,6714,0,0
gpqa_encoded,226,10,1,1,0,0,8947,0,1
gpqa_encoded,226,11,1,0,0,0,11031,0,0
gpqa_encoded,226,12,1,0,0,0,1493,0,0
gpqa_encoded,226,13,1,0,0,0,6937,0,0
gpqa_encoded,226,14,1,1,0,0,6835,0,1
gpqa_encoded,226,15,1,1,0,0,6255,0,1
gpqa_encoded,226,16,1,1,1,0,8132,0,1
gpqa_encoded,226,17,1,0,1,0,1564,0,0
gpqa_encoded,226,18,1,0,1,0,1602,0,0
gpqa_encoded,226,19,1,1,0,0,6064,0,1
gpqa_encoded,226,20,1,1,0,0,5242,0,1
gpqa_encoded,226,21,1,0,0,0,4285,0,0
gpqa_encoded,226,22,1,1,1,0,1392,0,1
gpqa_encoded,226,23,1,1,0,0,5624,0,1
gpqa_encoded,621,0,0,0,0,0,18738,0,0
gpqa_encoded,621,1,0,0,0,0,63352,1,0
gpqa_encoded,621,2,0,0,0,0,60991,1,0
gpqa_encoded,621,3,0,0,0,0,11858,0,0
gpqa_encoded,621,4,0,0,0,0,28787,0,0
gpqa_encoded,621,5,0,0,0,0,24653,0,0
gpqa_encoded,621,6,0,0,0,0,52402,0,0
gpqa_encoded,621,7,0,0,0,0,32606,0,0
gpqa_encoded,621,8,0,0,0,0,61988,1,0
gpqa_encoded,621,9,0,0,0,0,24500,0,0
gpqa_encoded,621,10,0,0,0,0,18751,0,0
gpqa_encoded,621,11,0,0,0,0,57483,0,0
gpqa_encoded,621,12,0,0,0,0,25036,0,0
gpqa_encoded,621,13,0,0,0,0,16754,0,0
gpqa_encoded,621,14,0,0,0,0,26288,0,0
gpqa_encoded,621,15,0,1,0,0,34601,0,1
gpqa_encoded,621,16,0,0,0,0,32313,0,0
gpqa_encoded,621,17,0,0,0,0,37547,0,0
gpqa_encoded,621,18,0,0,0,0,62882,1,0
gpqa_encoded,621,19,0,0,0,0,18267,0,0
gpqa_encoded,621,20,0,0,0,0,29761,0,0
gpqa_encoded,621,21,0,0,0,0,8566,0,0
gpqa_encoded,621,22,0,0,0,0,62850,1,0
gpqa_encoded,621,23,0,1,0,0,18336,0,1
gpqa_encoded,621,0,1,1,0,0,31113,0,1
gpqa_encoded,621,1,1,0,0,0,16256,0,0
gpqa_encoded,621,2,1,1,0,0,46487,0,1
gpqa_encoded,621,3,1,1,0,0,31404,0,1
gpqa_encoded,621,4,1,1,0,0,34847,0,1
gpqa_encoded,621,5,1,0,0,0,18820,0,0
gpqa_encoded,621,6,1,1,0,0,27319,0,1
gpqa_encoded,621,7,1,0,0,0,18866,0,0
gpqa_encoded,621,8,1,1,0,0,45461,0,1
gpqa_encoded,621,9,1,1,0,0,21486,0,1
gpqa_encoded,621,10,1,1,0,0,23160,0,1
gpqa_encoded,621,11,1,0,0,0,17048,0,0
gpqa_encoded,621,12,1,0,0,0,25273,0,0
gpqa_encoded,621,13,1,0,0,0,63422,1,0
gpqa_encoded,621,14,1,0,0,0,34214,0,0
gpqa_encoded,621,15,1,1,0,0,18941,0,1
gpqa_encoded,621,16,1,1,0,0,32408,0,1
gpqa_encoded,621,17,1,1,0,0,45634,0,1
gpqa_encoded,621,18,1,0,1,0,20075,0,0
gpqa_encoded,621,19,1,1,0,0,55253,0,1
gpqa_encoded,621,20,1,1,0,0,32848,0,1
gpqa_encoded,621,21,1,1,0,0,13626,0,1
gpqa_encoded,621,22,1,0,0,0,50699,0,0
gpqa_encoded,621,23,1,0,0,0,15387,0,0
gpqa_encoded,480,0,0,1,0,0,10856,0,1
gpqa_encoded,480,1,0,0,0,0,31520,0,0
gpqa_encoded,480,2,0,1,0,0,23434,0,1
gpqa_encoded,480,3,0,0,0,0,8779,0,0
gpqa_encoded,480,4,0,0,0,0,22605,0,0
gpqa_encoded,480,5,0,1,0,0,27297,0,1
gpqa_encoded,480,6,0,1,0,0,24165,0,1
gpqa_encoded,480,7,0,1,0,0,7761,0,1
gpqa_encoded,480,8,0,1,0,0,34293,0,1
gpqa_encoded,480,9,0,1,0,0,10282,0,1
gpqa_encoded,480,10,0,1,0,0,9672,0,1
gpqa_encoded,480,11,0,1,0,0,51822,0,1
gpqa_encoded,480,12,0,0,0,0,14613,0,0
gpqa_encoded,480,13,0,1,0,0,44912,0,1
gpqa_encoded,480,14,0,1,0,0,48037,0,1
gpqa_encoded,480,15,0,0,0,0,26907,0,0
gpqa_encoded,480,16,0,1,0,0,19335,0,1
gpqa_encoded,480,17,0,1,0,0,17738,0,1
gpqa_encoded,480,18,0,0,0,0,29377,0,0
gpqa_encoded,480,19,0,0,0,0,39573,0,0
gpqa_encoded,480,20,0,1,0,0,10738,0,1
gpqa_encoded,480,21,0,0,0,0,22529,0,0
gpqa_encoded,480,22,0,0,0,0,12826,0,0
gpqa_encoded,480,23,0,1,0,0,20068,0,1
gpqa_encoded,480,0,1,1,0,0,12460,0,1
gpqa_encoded,480,1,1,1,0,0,16226,0,1
gpqa_encoded,480,2,1,1,0,0,22549,0,1
gpqa_encoded,480,3,1,1,0,0,18177,0,1
gpqa_encoded,480,4,1,1,0,0,13771,0,1
gpqa_encoded,480,5,1,1,0,0,11582,0,1
gpqa_encoded,480,6,1,0,0,0,29758,0,0
gpqa_encoded,480,7,1,1,0,0,15964,0,1
gpqa_encoded,480,8,1,1,0,0,13345,0,1
gpqa_encoded,480,9,1,0,0,0,32286,0,0
gpqa_encoded,480,10,1,1,0,0,27746,0,1
gpqa_encoded,480,11,1,1,0,0,14047,0,1
gpqa_encoded,480,12,1,0,0,0,22207,0,0
gpqa_encoded,480,13,1,1,0,0,24890,0,1
gpqa_encoded,480,14,1,1,0,0,14278,0,1
gpqa_encoded,480,15,1,1,0,0,3964,0,1
gpqa_encoded,480,16,1,1,0,0,7678,0,1
gpqa_encoded,480,17,1,1,0,0,15555,0,1
gpqa_encoded,480,18,1,0,0,0,24620,0,0
gpqa_encoded,480,19,1,1,0,0,4058,0,1
gpqa_encoded,480,20,1,1,0,0,6493,0,1
gpqa_encoded,480,21,1,1,0,0,11617,0,1
gpqa_encoded,480,22,1,0,0,0,26389,0,0
gpqa_encoded,480,23,1,0,0,0,3564,0,0
gpqa_encoded,164,0,0,1,0,0,2476,0,1
gpqa_encoded,164,1,0,1,0,0,2481,0,1
gpqa_encoded,164,2,0,0,0,0,2370,0,0
gpqa_encoded,164,3,0,1,0,0,2514,0,1
gpqa_encoded,164,4,0,0,0,0,3131,0,0
gpqa_encoded,164,5,0,1,0,0,1974,0,1
gpqa_encoded,164,6,0,1,0,0,3625,0,1
gpqa_encoded,164,7,0,1,0,0,5884,0,1
gpqa_encoded,164,8,0,1,0,0,2281,0,1
gpqa_encoded,164,9,0,1,0,0,1124,0,1
gpqa_encoded,164,10,0,1,0,0,3788,0,1
gpqa_encoded,164,11,0,1,0,0,1179,0,1
